Year;Month;Day_Month;Hour_Day;Week_Day;Holiday;Temperature;Solar.Irradiation;Power
2019;6;6;19;THU;NO;27.51;60.38;9.7
2019;6;6;20;THU;NO;25.95;11.42;0
2019;6;6;21;THU;NO;24.51;0.56;2
2019;6;6;22;THU;NO;23.15;0.03;0.1
2019;6;6;23;THU;NO;22.08;0.06;7.6
2019;6;7;0;FRI;NO;21.23;0;7.2
2019;6;7;1;FRI;NO;20.25;0;1.4
2019;6;7;2;FRI;NO;19.19;0.13;1.9
2019;6;7;3;FRI;NO;18.77;10.53;4.3
2019;6;7;4;FRI;NO;18.73;66.8;0
2019;6;7;5;FRI;NO;20.06;170.71;10.7
2019;6;7;6;FRI;NO;21.9;305.6;2.7
2019;6;7;7;FRI;NO;23.46;428.66;0.1
2019;6;7;8;FRI;NO;25.27;557.91;11
2019;6;7;9;FRI;NO;26.48;665.68;9.7
2019;6;7;10;FRI;NO;27.32;756.13;0.2
2019;6;7;11;FRI;NO;27.88;738.66;0.1
2019;6;7;12;FRI;NO;27.97;771.28;0
2019;6;7;13;FRI;NO;28.37;801.49;0.3
2019;6;7;14;FRI;NO;28.32;712.33;0.1
2019;6;7;15;FRI;NO;28.61;614.65;0.4
2019;6;7;16;FRI;NO;28.61;484.64;1.4
2019;6;7;17;FRI;NO;28.06;343.85;0.8
2019;6;7;18;FRI;NO;27.32;209.23;6.3
2019;6;7;19;FRI;NO;26.76;96.35;0.1
2019;6;7;20;FRI;NO;25.6;20.45;6.4
2019;6;7;21;FRI;NO;24.33;1.91;2.3
2019;6;7;22;FRI;NO;23;0.3;0
2019;6;7;23;FRI;NO;22.55;0.34;0
2019;6;8;0;SAT;NO;21.85;0.45;5.8
2019;6;8;1;SAT;NO;20.96;0.22;5.5
2019;6;8;2;SAT;NO;20.22;0.38;4.5
2019;6;8;3;SAT;NO;19.37;12.39;2
2019;6;8;4;SAT;NO;19.58;62.47;7.7
2019;6;8;5;SAT;NO;20.2;81.77;0.3
2019;6;8;6;SAT;NO;21.53;255.29;0
2019;6;8;7;SAT;NO;23.19;390.65;8.8
2019;6;8;8;SAT;NO;24.27;342.5;0.1
2019;6;8;9;SAT;NO;25.37;498.21;0
2019;6;8;10;SAT;NO;26.63;528.28;9.7
2019;6;8;11;SAT;NO;27.85;806.69;10.2
2019;6;8;12;SAT;NO;28.14;736.03;10.8
2019;6;8;13;SAT;NO;28.53;824.01;9.1
2019;6;8;14;SAT;NO;29.01;739.72;7.7
2019;6;8;15;SAT;NO;29.04;594.36;4.4
2019;6;8;16;SAT;NO;29.04;514.4;0.1
2019;6;8;17;SAT;NO;28.99;375.61;3.7
2019;6;8;18;SAT;NO;28.48;227.91;1.4
2019;6;8;19;SAT;NO;27.65;114.28;5.9
2019;6;8;20;SAT;NO;26.14;12.92;4
2019;6;8;21;SAT;NO;24.67;0.74;5.5
2019;6;8;22;SAT;NO;23.72;0.24;0
2019;6;8;23;SAT;NO;22.62;0.27;1.4
2019;6;9;0;SUN;YES;22.44;0.04;0.5
2019;6;9;1;SUN;YES;20.97;0.1;3.4
2019;6;9;2;SUN;YES;19.84;0.42;4.8
2019;6;9;3;SUN;YES;18.58;10.62;2
2019;6;9;4;SUN;YES;18.67;60.91;8.8
2019;6;9;5;SUN;YES;18.7;104.51;0.1
2019;6;9;6;SUN;YES;18.73;81.58;0.2
2019;6;9;7;SUN;YES;18.32;76.12;3.8
2019;6;9;8;SUN;YES;17.41;53.51;8.7
2019;6;9;9;SUN;YES;16.81;61.05;9
2019;6;9;10;SUN;YES;16.92;161.93;0.2
2019;6;9;11;SUN;YES;19.35;708.24;8.9
2019;6;9;12;SUN;YES;20.88;843.09;2.4
2019;6;9;13;SUN;YES;21.34;821.79;6.2
2019;6;9;14;SUN;YES;21.39;627.77;0.1
2019;6;9;15;SUN;YES;21.38;423.89;0.1
2019;6;9;16;SUN;YES;21.09;278.68;4.5
2019;6;9;17;SUN;YES;20.87;368.02;5.2
2019;6;9;18;SUN;YES;20.26;249.06;1.7
2019;6;9;19;SUN;YES;19.48;129.89;7.2
2019;6;9;20;SUN;YES;18.31;36.54;9.1
2019;6;9;21;SUN;YES;17.05;1.78;0.3
2019;6;9;22;SUN;YES;16.65;0.03;7.6
2019;6;9;23;SUN;YES;16.1;0.98;0
2019;6;10;0;MON;NO;15.46;4.29;8.5
2019;6;10;1;MON;NO;13.51;2.08;2.1
2019;6;10;2;MON;NO;13.25;0.77;4
2019;6;10;3;MON;NO;12.83;15.77;2.9
2019;6;10;4;MON;NO;12.59;85.94;3.1
2019;6;10;5;MON;NO;13.13;217.49;1.1
2019;6;10;6;MON;NO;13.94;300.27;5.8
2019;6;10;7;MON;NO;15;413.26;0.1
2019;6;10;8;MON;NO;16.09;601.8;0.1
2019;6;10;9;MON;NO;16.91;537.98;0.3
2019;6;10;10;MON;NO;18.11;765.78;0.8
2019;6;10;11;MON;NO;19.15;818.53;2.5
2019;6;10;12;MON;NO;19.87;750.87;2.3
2019;6;10;13;MON;NO;20.53;814.01;0.2
2019;6;10;14;MON;NO;21.06;770.22;1.3
2019;6;10;15;MON;NO;21.5;658.94;1.4
2019;6;10;16;MON;NO;21.42;466.76;0.1
2019;6;10;17;MON;NO;21.06;261.68;0.3
2019;6;10;18;MON;NO;20.27;129.82;4
2019;6;10;19;MON;NO;19.24;42.11;0.1
2019;6;10;20;MON;NO;18.35;8.97;3.4
2019;6;10;21;MON;NO;18.05;4.42;0
2019;6;10;22;MON;NO;17.99;1.4;10.1
2019;6;10;23;MON;NO;17.65;0.8;0.1
2019;6;11;0;TUE;NO;17.1;0.4;0.1
2019;6;11;1;TUE;NO;16.91;0.22;7
2019;6;11;2;TUE;NO;16.53;0.29;5.3
2019;6;11;3;TUE;NO;16.35;8.06;3.4
2019;6;11;4;TUE;NO;16.17;20.15;0.7
2019;6;11;5;TUE;NO;16.17;68.88;0
2019;6;11;6;TUE;NO;16.27;53.94;6.1
2019;6;11;7;TUE;NO;16.49;122.71;3.2
2019;6;11;8;TUE;NO;17;121.95;0
2019;6;11;9;TUE;NO;16.93;150.53;9.4
2019;6;11;10;TUE;NO;17.56;165.42;9.2
2019;6;11;11;TUE;NO;17.97;191.21;7.5
2019;6;11;12;TUE;NO;18.38;171.54;0.1
2019;6;11;13;TUE;NO;18.62;185.24;9.3
2019;6;11;14;TUE;NO;18.63;158.62;9.9
2019;6;11;15;TUE;NO;18.48;127.61;3
2019;6;11;16;TUE;NO;18.37;138.67;11
2019;6;11;17;TUE;NO;18.14;131.79;0
2019;6;11;18;TUE;NO;18.11;85.4;0
2019;6;11;19;TUE;NO;18.22;17.01;8.3
2019;6;11;20;TUE;NO;17.14;1.87;0.1
2019;6;11;21;TUE;NO;15.42;2.22;6
2019;6;11;22;TUE;NO;15.16;1.79;4
2019;6;11;23;TUE;NO;15.03;1.5;0.1
2019;6;12;0;WED;NO;15.1;1.01;5
2019;6;12;1;WED;NO;15.05;0.72;7.5
2019;6;12;2;WED;NO;15.16;0.94;7.1
2019;6;12;3;WED;NO;15.3;5.67;0.6
2019;6;12;4;WED;NO;15.36;20.69;6.4
2019;6;12;5;WED;NO;15.78;73.38;0.8
2019;6;12;6;WED;NO;16.15;131.66;1.7
2019;6;12;7;WED;NO;17.17;414.6;0
2019;6;12;8;WED;NO;17.83;551.24;0
2019;6;12;9;WED;NO;17.77;564.52;2.2
2019;6;12;10;WED;NO;18.97;758.07;0.7
2019;6;12;11;WED;NO;19.4;826.27;2.5
2019;6;12;12;WED;NO;20.1;807.55;0
2019;6;12;13;WED;NO;20.81;788.44;5.7
2019;6;12;14;WED;NO;21.4;738.06;0.1
2019;6;12;15;WED;NO;21.36;471.29;6.2
2019;6;12;16;WED;NO;21.87;488.37;4.7
2019;6;12;17;WED;NO;21.83;375.29;0.1
2019;6;12;18;WED;NO;21.52;224.52;0.4
2019;6;12;19;WED;NO;20.42;105.1;0
2019;6;12;20;WED;NO;19.02;33.04;7.2
2019;6;12;21;WED;NO;17.86;2.47;3.4
2019;6;12;22;WED;NO;17.01;0.01;1.2
2019;6;12;23;WED;NO;16.34;0.53;1.9
2019;6;13;0;THU;NO;15.81;0.97;0
2019;6;13;1;THU;NO;15.09;0.97;2
2019;6;13;2;THU;NO;14.41;1.03;0
2019;6;13;3;THU;NO;13.97;10.98;7.4
2019;6;13;4;THU;NO;13.98;47.16;0.1
2019;6;13;5;THU;NO;14.25;114.96;1.3
2019;6;13;6;THU;NO;15.56;116.48;0.1
2019;6;13;7;THU;NO;14.69;23.19;1.9
2019;6;13;8;THU;NO;14.52;14.36;1.4
2019;6;13;9;THU;NO;14.7;82.36;1.7
2019;6;13;10;THU;NO;15;299.43;1.1
2019;6;13;11;THU;NO;16.31;529.48;9.8
2019;6;13;12;THU;NO;18.15;731.61;8.7
2019;6;13;13;THU;NO;20.45;760.22;0.1
2019;6;13;14;THU;NO;21.83;685.27;9
2019;6;13;15;THU;NO;23.04;523.98;8.6
2019;6;13;16;THU;NO;23.99;493.19;9.7
2019;6;13;17;THU;NO;24.17;338.78;9.8
2019;6;13;18;THU;NO;23.5;49.29;0.6
2019;6;13;19;THU;NO;19.79;6.38;0
2019;6;13;20;THU;NO;18.77;7.38;0
2019;6;13;21;THU;NO;17.84;0.91;0.3
2019;6;13;22;THU;NO;18.21;0.63;4.1
2019;6;13;23;THU;NO;17.5;0.89;1.7
2019;6;14;0;FRI;NO;16.95;1.35;2.2
2019;6;14;1;FRI;NO;16.93;0.91;1.5
2019;6;14;2;FRI;NO;17.08;0.97;6
2019;6;14;3;FRI;NO;17.17;7.84;0
2019;6;14;4;FRI;NO;17.3;38.83;0
2019;6;14;5;FRI;NO;17.7;50.81;8.4
2019;6;14;6;FRI;NO;18.23;176.18;0
2019;6;14;7;FRI;NO;18.53;141.7;8.4
2019;6;14;8;FRI;NO;18.94;279.35;0.6
2019;6;14;9;FRI;NO;19.8;387.57;7.5
2019;6;14;10;FRI;NO;20.35;376.14;0
2019;6;14;11;FRI;NO;20.32;260.94;0.1
2019;6;14;12;FRI;NO;19.79;376.79;0.1
2019;6;14;13;FRI;NO;20.01;332.76;0.9
2019;6;14;14;FRI;NO;19.44;263.3;5.1
2019;6;14;15;FRI;NO;18.57;134.26;10.2
2019;6;14;16;FRI;NO;18;52.43;6.5
2019;6;14;17;FRI;NO;17.85;88.23;8
2019;6;14;18;FRI;NO;18.48;123.16;1
2019;6;14;19;FRI;NO;19.18;134.99;2
2019;6;14;20;FRI;NO;18.37;37.03;0.1
2019;6;14;21;FRI;NO;16.67;2.77;6.2
2019;6;14;22;FRI;NO;15.25;0.19;1
2019;6;14;23;FRI;NO;13.98;0.78;0.3
2019;6;15;0;SAT;NO;13.58;1.03;0.1
2019;6;15;1;SAT;NO;13.63;1.34;7.3
2019;6;15;2;SAT;NO;13.65;2.12;5.2
2019;6;15;3;SAT;NO;13.52;4.85;0
2019;6;15;4;SAT;NO;13.31;20.81;2.1
2019;6;15;5;SAT;NO;13.47;57.11;8.4
2019;6;15;6;SAT;NO;13.98;161.91;0
2019;6;15;7;SAT;NO;14.59;335.1;0
2019;6;15;8;SAT;NO;15.85;543.01;0.4
2019;6;15;9;SAT;NO;17.17;690.34;0.1
2019;6;15;10;SAT;NO;18.38;789.33;0.2
2019;6;15;11;SAT;NO;19.62;830.27;0
2019;6;15;12;SAT;NO;20.85;806.39;0
2019;6;15;13;SAT;NO;20.88;217.75;0
2019;6;15;14;SAT;NO;20.83;261.08;7.7
2019;6;15;15;SAT;NO;19.71;335.2;8.7
2019;6;15;16;SAT;NO;17.73;136.77;1.9
2019;6;15;17;SAT;NO;19.55;232.45;8.4
2019;6;15;18;SAT;NO;20.96;255.37;0.4
2019;6;15;19;SAT;NO;20.72;124.98;0
2019;6;15;20;SAT;NO;19.71;39.6;5.3
2019;6;15;21;SAT;NO;18.41;2.67;0
2019;6;15;22;SAT;NO;17.38;0.11;2.2
2019;6;15;23;SAT;NO;16.45;0.01;3.8
2019;6;16;0;SUN;NO;15.58;0.73;1
2019;6;16;1;SUN;NO;15.24;0.43;0.1
2019;6;16;2;SUN;NO;14.39;1.03;0
2019;6;16;3;SUN;NO;13.94;17.91;5.8
2019;6;16;4;SUN;NO;13.27;86.8;6.5
2019;6;16;5;SUN;NO;14.37;198.66;9.5
2019;6;16;6;SUN;NO;15.92;333.39;6.9
2019;6;16;7;SUN;NO;17.34;468.58;0
2019;6;16;8;SUN;NO;19.23;599.38;4.1
2019;6;16;9;SUN;NO;20.27;708.08;5.7
2019;6;16;10;SUN;NO;21.15;788.96;2.5
2019;6;16;11;SUN;NO;22.05;845.24;0
2019;6;16;12;SUN;NO;23.05;844.32;0
2019;6;16;13;SUN;NO;23.56;825.62;0.1
2019;6;16;14;SUN;NO;24.41;750.08;0.2
2019;6;16;15;SUN;NO;24.34;617.14;6.2
2019;6;16;16;SUN;NO;24.41;536.75;0
2019;6;16;17;SUN;NO;24.62;391.12;8.8
2019;6;16;18;SUN;NO;24.55;251.4;3.7
2019;6;16;19;SUN;NO;24.47;124.17;0
2019;6;16;20;SUN;NO;23.04;28.16;3.4
2019;6;16;21;SUN;NO;22.09;2.02;7.9
2019;6;16;22;SUN;NO;21.54;0;8.1
2019;6;16;23;SUN;NO;19.19;1.57;0.6
2019;6;17;0;MON;NO;17.67;3.95;0
2019;6;17;1;MON;NO;17.12;5.1;8.1
2019;6;17;2;MON;NO;16.56;1.59;7.3
2019;6;17;4;MON;NO;16.55;34.74;8.4
2019;6;17;5;MON;NO;17.49;84.6;0
2019;6;17;6;MON;NO;18.16;144.83;0
2019;6;17;7;MON;NO;18.95;214.62;0.1
2019;6;17;8;MON;NO;19.55;310.9;1.6
2019;6;17;9;MON;NO;20.18;405.68;9.4
2019;6;17;10;MON;NO;21.66;471.09;10.5
2019;6;17;11;MON;NO;21.82;524.49;0
2019;6;17;12;MON;NO;22.79;597.32;9.9
2019;6;17;13;MON;NO;22.64;610.61;9.8
2019;6;17;14;MON;NO;23.49;768.27;7.1
2019;6;17;15;MON;NO;22.34;288.1;2.3
2019;6;17;16;MON;NO;21.81;237.47;0.1
2019;6;17;17;MON;NO;21.44;271.2;3.4
2019;6;17;18;MON;NO;21.87;301.86;2.2
2019;6;17;19;MON;NO;21.61;129.18;3.4
2019;6;17;20;MON;NO;20.15;38.37;0.1
2019;6;17;21;MON;NO;18.7;2.04;8.9
2019;6;17;22;MON;NO;17.74;0.81;0.3
2019;6;17;23;MON;NO;16.05;0.95;0.1
2019;6;18;0;TUE;NO;14.55;0.51;0.1
2019;6;18;1;TUE;NO;13.84;0.31;8.5
2019;6;18;2;TUE;NO;13.31;3.98;6.6
2019;6;18;3;TUE;NO;12.3;21.78;5.2
2019;6;18;4;TUE;NO;12.55;90.98;0
2019;6;18;5;TUE;NO;13.73;203.2;6.5
2019;6;18;6;TUE;NO;15.71;322.36;6.8
2019;6;18;7;TUE;NO;17.15;464.28;0.1
2019;6;18;8;TUE;NO;18.35;600.32;0
2019;6;18;9;TUE;NO;19.31;711.46;1
2019;6;18;10;TUE;NO;20.34;793.5;0
2019;6;18;11;TUE;NO;21.27;844.9;0.1
2019;6;18;12;TUE;NO;22.19;837.66;10.2
2019;6;18;13;TUE;NO;22.83;832.51;1.4
2019;6;18;14;TUE;NO;23.05;746.12;13.1
2019;6;18;15;TUE;NO;23.34;653.22;0.1
2019;6;18;16;TUE;NO;23.32;528.91;0.1
2019;6;18;17;TUE;NO;22.93;393.84;1
2019;6;18;18;TUE;NO;22.15;257.17;0.1
2019;6;18;19;TUE;NO;21.33;133.97;9.6
2019;6;18;20;TUE;NO;19.96;39.92;0.8
2019;6;18;21;TUE;NO;18.36;4.27;2.3
2019;6;18;22;TUE;NO;16.9;1.31;0.1
2019;6;18;23;TUE;NO;16.15;1.14;5.6
2019;6;19;0;WED;NO;15.35;1.19;0
2019;6;19;1;WED;NO;14.59;0.03;1.8
2019;6;19;2;WED;NO;14.28;0.53;0
2019;6;19;3;WED;NO;14.04;18.51;2.6
2019;6;19;4;WED;NO;13.71;89.88;9.3
2019;6;19;5;WED;NO;14.79;200.19;0.8
2019;6;19;6;WED;NO;16.26;331.62;10.2
2019;6;19;7;WED;NO;18;465.19;0.1
2019;6;19;8;WED;NO;19.32;591.28;11.4
2019;6;19;9;WED;NO;20.47;672.77;10.3
2019;6;19;10;WED;NO;21.8;770.52;2.2
2019;6;19;11;WED;NO;22.8;803.01;12.7
2019;6;19;12;WED;NO;23.74;719.81;2.5
2019;6;19;13;WED;NO;24.32;608.48;0.6
2019;6;19;14;WED;NO;24.95;602.16;10.7
2019;6;19;15;WED;NO;25.73;458.87;0
2019;6;19;16;WED;NO;26.03;478.11;1.2
2019;6;19;17;WED;NO;26.08;324.43;6.1
2019;6;19;18;WED;NO;25.13;162.58;4.1
2019;6;19;19;WED;NO;24.46;144.68;0.1
2019;6;19;20;WED;NO;23.5;41.08;0.1
2019;6;19;21;WED;NO;22.35;3.56;10.6
2019;6;19;22;WED;NO;21.16;0.53;0.1
2019;6;19;23;WED;NO;21.24;0.05;3.3
2019;6;20;0;THU;NO;19.91;0;1.1
2019;6;20;1;THU;NO;20.15;0;6.6
2019;6;20;2;THU;NO;19.04;0.32;0
2019;6;20;3;THU;NO;18.45;8.74;7.6
2019;6;20;4;THU;NO;17.48;60.56;8
2019;6;20;5;THU;NO;18.42;166.41;0
2019;6;20;6;THU;NO;19.93;275.8;1.6
2019;6;20;7;THU;NO;22.21;459.12;0
2019;6;20;8;THU;NO;23.56;561.9;0
2019;6;20;9;THU;NO;25.17;641.51;12.5
2019;6;20;10;THU;NO;26.49;683.22;4.1
2019;6;20;11;THU;NO;27.17;765.27;0.1
2019;6;20;12;THU;NO;27.57;780.07;0.1
2019;6;20;13;THU;NO;28.11;754.84;0.1
2019;6;20;14;THU;NO;28.03;652.82;0
2019;6;20;15;THU;NO;28.42;590.92;0.1
2019;6;20;16;THU;NO;28.27;413;12.1
2019;6;20;17;THU;NO;28.49;349.27;12.1
2019;6;20;18;THU;NO;27.27;106.11;11
2019;6;20;19;THU;NO;26.44;62.42;0.9
2019;6;20;20;THU;NO;25.17;22.48;7.3
2019;6;20;21;THU;NO;23.89;0.96;8
2019;6;20;22;THU;NO;23.2;0.01;7.3
2019;6;20;23;THU;NO;23.3;0.07;7.4
2019;6;21;0;FRI;NO;22.07;0.04;0.7
2019;6;21;1;FRI;NO;19.89;0.12;7.2
2019;6;21;2;FRI;NO;19.99;0.37;0
2019;6;21;3;FRI;NO;19.65;6.98;0.3
2019;6;21;4;FRI;NO;19.52;24.44;0
2019;6;21;5;FRI;NO;19.83;49.21;8.1
2019;6;21;6;FRI;NO;20.23;133.97;0.1
2019;6;21;7;FRI;NO;21.81;219.05;4.4
2019;6;21;8;FRI;NO;23.17;415.53;9.1
2019;6;21;9;FRI;NO;23.83;597.3;0
2019;6;21;10;FRI;NO;24.43;656.02;0.1
2019;6;21;11;FRI;NO;25.45;680.12;6.5
2019;6;21;12;FRI;NO;26.28;676.44;12.3
2019;6;21;13;FRI;NO;26.8;610.68;2.2
2019;6;21;14;FRI;NO;27.01;740.11;0.9
2019;6;21;15;FRI;NO;26.99;649.72;9.8
2019;6;21;16;FRI;NO;26.43;511.56;0.2
2019;6;21;17;FRI;NO;25.8;394.84;10.3
2019;6;21;18;FRI;NO;24.69;250.96;5.9
2019;6;21;19;FRI;NO;23.71;113.1;17.5
2019;6;21;20;FRI;NO;22.35;43.95;0.2
2019;6;21;21;FRI;NO;21.31;4.05;5.3
2019;6;21;22;FRI;NO;20.37;0.44;4.5
2019;6;21;23;FRI;NO;19.34;0.23;3.1
2019;6;22;0;SAT;NO;18.31;0.14;2.7
2019;6;22;1;SAT;NO;17.07;0.04;2.4
2019;6;22;2;SAT;NO;16.09;1.19;7.7
2019;6;22;3;SAT;NO;15.46;18.65;3.7
2019;6;22;4;SAT;NO;15.39;91.83;7.5
2019;6;22;5;SAT;NO;15.62;93.66;6.6
2019;6;22;6;SAT;NO;16.61;268.86;0.1
2019;6;22;7;SAT;NO;18.15;348.03;9.8
2019;6;22;8;SAT;NO;18.89;586.28;2.6
2019;6;22;9;SAT;NO;19.84;730.05;4.8
2019;6;22;10;SAT;NO;20.55;648.99;0.1
2019;6;22;11;SAT;NO;21.17;772.1;12.9
2019;6;22;12;SAT;NO;20.66;832.89;12.3
2019;6;22;13;SAT;NO;20.53;755.79;0.2
2019;6;22;14;SAT;NO;20.46;781.42;2.3
2019;6;22;15;SAT;NO;20.04;660.28;9.9
2019;6;22;16;SAT;NO;19.83;566.44;11.4
2019;6;22;17;SAT;NO;19.28;381.55;11.8
2019;6;22;18;SAT;NO;18.62;193.41;9.6
2019;6;22;19;SAT;NO;18.02;103.72;0.1
2019;6;22;20;SAT;NO;17.1;50.27;7.3
2019;6;22;21;SAT;NO;15.45;3.31;11.7
2019;6;22;22;SAT;NO;14.42;0.11;0.3
2019;6;22;23;SAT;NO;13.63;0.07;0.6
2019;6;23;0;SUN;YES;12.91;0.21;5.9
2019;6;23;1;SUN;YES;12.2;0.3;8.2
2019;6;23;2;SUN;YES;11.71;1.41;1.6
2019;6;23;3;SUN;YES;11.25;17.59;1.2
2019;6;23;4;SUN;YES;11.29;86.74;1.4
2019;6;23;5;SUN;YES;12.19;198.92;8
2019;6;23;6;SUN;YES;14.05;334.71;2.5
2019;6;23;7;SUN;YES;15.66;474.95;2.2
2019;6;23;8;SUN;YES;17.08;597.73;11.7
2019;6;23;9;SUN;YES;18.25;697.01;0.1
2019;6;23;10;SUN;YES;19.06;788.22;0
2019;6;23;11;SUN;YES;19.68;821.28;11.7
2019;6;23;12;SUN;YES;20.49;865.2;0.1
2019;6;23;13;SUN;YES;21.13;835.64;0.2
2019;6;23;14;SUN;YES;21.55;726.09;0.1
2019;6;23;15;SUN;YES;21.91;689.11;11.7
2019;6;23;16;SUN;YES;21.97;587.44;8.4
2019;6;23;17;SUN;YES;22.01;407.89;9.7
2019;6;23;18;SUN;YES;21.66;259.6;0.1
2019;6;23;19;SUN;YES;20.94;120.62;2.1
2019;6;23;20;SUN;YES;19.67;37.39;9.9
2019;6;23;21;SUN;YES;17.93;2.6;10.3
2019;6;23;22;SUN;YES;16.57;0.04;2.6
2019;6;23;23;SUN;YES;15.53;0.13;8.4
2019;6;24;0;MON;YES;14.39;0.27;11.3
2019;6;24;1;MON;YES;13.86;0.33;0.1
2019;6;24;2;MON;YES;13.58;0.79;0.1
2019;6;24;3;MON;YES;13.34;8.62;1.4
2019;6;24;4;MON;YES;12.59;48.25;6.9
2019;6;24;5;MON;YES;12.83;150.44;1.5
2019;6;24;6;MON;YES;13.86;292.29;4.7
2019;6;24;7;MON;YES;16;467.42;4.9
2019;6;24;8;MON;YES;17.3;592.76;11.7
2019;6;24;9;MON;YES;18.75;700.72;10.2
2019;6;24;10;MON;YES;19.97;793.12;3
2019;6;24;11;MON;YES;20.72;479.94;0.2
2019;6;24;12;MON;YES;21.03;629.13;0.1
2019;6;24;13;MON;YES;21.7;698.29;0.1
2019;6;24;14;MON;YES;21.93;392.83;10.4
2019;6;24;15;MON;YES;21.88;597.04;2.2
2019;6;24;16;MON;YES;22.14;355.69;0.1
2019;6;24;17;MON;YES;21.79;318.08;0.1
2019;6;24;18;MON;YES;21.59;259.72;3.4
2019;6;24;19;MON;YES;20.87;117.45;0.1
2019;6;24;20;MON;YES;19.76;24.7;2.9
2019;6;24;21;MON;YES;18.6;5.71;0.1
2019;6;24;22;MON;YES;17.35;0.2;0.1
2019;6;24;23;MON;YES;15.92;1.34;1.1
2019;6;25;0;TUE;NO;14.72;0.91;10.2
2019;6;25;1;TUE;NO;13.53;0.95;0.4
2019;6;25;2;TUE;NO;12.78;0.5;1.7
2019;6;25;3;TUE;NO;12.2;12.48;0
2019;6;25;4;TUE;NO;11.55;86.06;5.4
2019;6;25;5;TUE;NO;12.19;188.36;0.1
2019;6;25;6;TUE;NO;14.1;345.62;0.1
2019;6;25;7;TUE;NO;15.92;346.12;0.3
2019;6;25;8;TUE;NO;17.99;540.16;0.1
2019;6;25;9;TUE;NO;19.4;545.21;0.1
2019;6;25;10;TUE;NO;20.18;704.2;0.1
2019;6;25;11;TUE;NO;21.3;797.96;0.1
2019;6;25;12;TUE;NO;21.82;750.62;2.4
2019;6;25;13;TUE;NO;22.04;723.84;5.3
2019;6;25;14;TUE;NO;22.57;688.5;0.1
2019;6;25;15;TUE;NO;22.61;516.7;0.1
2019;6;25;16;TUE;NO;22.36;321.85;9.1
2019;6;25;17;TUE;NO;22.01;199;0.1
2019;6;25;18;TUE;NO;21.54;153.2;0.1
2019;6;25;19;TUE;NO;20.87;60.37;2.6
2019;6;25;20;TUE;NO;20.33;20.18;3.2
2019;6;25;21;TUE;NO;19.71;2.01;0.1
2019;6;25;22;TUE;NO;18.71;0.55;0.5
2019;6;25;23;TUE;NO;18.24;0.74;1
2019;6;26;0;WED;NO;18.04;0.86;1.1
2019;6;26;1;WED;NO;17.59;0.55;9.9
2019;6;26;2;WED;NO;17.24;0.54;1.6
2019;6;26;3;WED;NO;16.49;3.01;0
2019;6;26;4;WED;NO;15.41;18.78;5.2
2019;6;26;5;WED;NO;15.79;61.42;0.3
2019;6;26;6;WED;NO;16.43;54.02;6.1
2019;6;26;7;WED;NO;15.46;73.02;0.1
2019;6;26;8;WED;NO;15.29;73.31;0
2019;6;26;9;WED;NO;14.72;95.98;0.1
2019;6;26;10;WED;NO;14.7;141.17;0.1
2019;6;26;11;WED;NO;15.06;150.79;0.1
2019;6;26;12;WED;NO;15.32;68.49;13.1
2019;6;26;13;WED;NO;15.83;124.35;0.1
2019;6;26;14;WED;NO;16.53;230.41;0.1
2019;6;26;15;WED;NO;16.38;146.7;0.1
2019;6;26;16;WED;NO;15.99;138.19;0.2
2019;6;26;17;WED;NO;15.99;98.19;0.4
2019;6;26;18;WED;NO;15.98;46.23;0.1
2019;6;26;19;WED;NO;15.71;24.98;10.3
2019;6;26;20;WED;NO;15.52;13.77;10.3
2019;6;26;21;WED;NO;15.33;5.26;1.5
2019;6;26;22;WED;NO;15.25;4.75;0.5
2019;6;26;23;WED;NO;15.05;6.2;10.5
2019;6;27;0;THU;NO;14.8;4.49;10.8
2019;6;27;1;THU;NO;14.42;3.88;9.8
2019;6;27;2;THU;NO;13.72;3.4;0.7
2019;6;27;3;THU;NO;12.95;4.4;0.1
2019;6;27;4;THU;NO;13.01;10.35;10.7
2019;6;27;5;THU;NO;13.06;14.5;10.5
2019;6;27;6;THU;NO;13.28;46.74;9.8
2019;6;27;7;THU;NO;13.43;42.7;9.5
2019;6;27;9;THU;NO;14.17;93.74;1.6
2019;6;27;10;THU;NO;14.13;107.87;3.4
2019;6;27;11;THU;NO;14.11;132.11;4
2019;6;27;12;THU;NO;14.19;117.13;0.9
2019;6;27;13;THU;NO;14.28;103.23;0.1
2019;6;27;14;THU;NO;14.52;165.41;0.2
2019;6;27;15;THU;NO;14.69;221.36;0.2
2019;6;27;16;THU;NO;14.43;101.82;0.1
2019;6;27;17;THU;NO;14.3;103.26;5.3
2019;6;27;18;THU;NO;14.36;133.5;12.9
2019;6;27;19;THU;NO;14.65;47.38;1.2
2019;6;27;20;THU;NO;14.57;33.31;0.2
2019;6;27;21;THU;NO;13.63;4.17;1.2
2019;6;27;22;THU;NO;13.13;1.42;0.7
2019;6;27;23;THU;NO;12.21;1.08;10.9
2019;6;28;0;FRI;NO;12.17;0.51;9.4
2019;6;28;1;FRI;NO;11.95;0.57;0.1
2019;6;28;2;FRI;NO;12.16;1.67;0.1
2019;6;28;3;FRI;NO;12.02;17.43;0
2019;6;28;4;FRI;NO;11.67;51.65;0.1
2019;6;28;5;FRI;NO;12.53;191.55;0.1
